,text_id,component_tokens,labels
3694,AbstRCT_glaucoma_20420586,Tafluprost is a new effective and well-tolerated treatment for glaucoma and ocular hypertension.,Claim
3695,AbstRCT_glaucoma_20420586,"the IOP-lowering effect during the study was slightly larger with latanoprost,",Claim
3696,AbstRCT_glaucoma_20420586,Both treatments had a substantial IOP-lowering effect which persisted throughout the study (-7.1 mmHg for tafluprost and -7.7 mmHg for latanoprost at 24 months).,Premise
3697,AbstRCT_glaucoma_20420586,"this difference was clinically small and the noninferiority of tafluprost to latanoprost over all diurnal IOP measurements was shown with anova and almost reached with ancova (upper limits of the 95% confidence intervals 1.38 and 1.52 for the overall period, respectively).",Premise
3698,AbstRCT_glaucoma_10599663,The overall success rates were 87% for the 350-mm2 group and 70% for the 500-mm2 group (P = 0.05).,Premise
3699,AbstRCT_glaucoma_10599663,"The life-table success rates declined over time for both implant groups, from a high of 98% for the 350-mm2 group and 92% for the 500-mm2 group at 1 year to a cumulative success rate of 79% for the 350-mm2 group and 66% for the 500-mm2 group at 5 years.",Premise
3700,AbstRCT_glaucoma_10599663,Visual acuities were better or remained the same in 50% of the patients in the 350-mm2 group and 46% of those in the 500-mm2 group.,Premise
3701,AbstRCT_glaucoma_10599663,The longer term results show that the 350-mm2 Baerveldt implant is more successful than the 500-mm2 implant for overall IOP control.,Claim
3702,AbstRCT_glaucoma_10599663,"Interval comparisons indicate a higher rate of success for the 350-mm2 implant in the first, second, third, fourth, and fifth years of implantation.",Claim
3703,AbstRCT_glaucoma_11148810,Increased intraocular pressure (IOP) has been shown to be one of the most important risk factors for developing glaucoma.,Claim
3704,AbstRCT_glaucoma_11148810,After 5 years of follow-up eight patients in the placebo group and five patients in the timolol group had developed glaucomatous field loss (NS);,Premise
3705,AbstRCT_glaucoma_11148810,the corresponding figures after 10 years were 15 patients in the placebo group and seven patients in the timolol group.,Premise
3706,AbstRCT_glaucoma_11148810,Survival analysis showed a tendency but no statistically significant difference between treatment groups (P = 0.07).,Premise
3707,AbstRCT_glaucoma_11148810,Study attrition was large.,Premise
3708,AbstRCT_glaucoma_11148810,Eighteen patients in each group had developed glaucomatous field loss when also post-study data were included.,Premise
3709,AbstRCT_glaucoma_11148810,"IOP reduction was greater in eyes passing the 10-year visit without field loss (5.7 mmHg), than in those that reached an end-point (2.3 mmHg; P = 0.0002).",Premise
3710,AbstRCT_glaucoma_11148810,"In this long-term study we found a tendency but failed to prove a beneficial effect of topical timolol treatment in patients with elevated IOP, normal visual fields and some additional risk factor.",Claim
3711,AbstRCT_glaucoma_11148810,The intent-to-treat analysis showed no difference between treatment groups.,Premise
3712,AbstRCT_glaucoma_11148810,The high attrition shows the difficulties associated with very long follow-up.,Premise
3713,AbstRCT_glaucoma_17601060,Intraocular pressure was significantly reduced during the entire follow-up period in both groups.,Premise
3714,AbstRCT_glaucoma_17601060,"In the long-acting drug group, the reduction of intraocular pressure was -3.5 +/- 0.2, -4.3 +/- 0.2 and -4.6 +/- 0.3 mmHg at 2, 4, and 8 weeks, respectively (paired t test).",Premise
3715,AbstRCT_glaucoma_17601060,"The safety profile was similar in both groups, and the tolerance for the long-acting eye drops was as good as for the currently-prescribed eye drops.",Claim
3716,AbstRCT_glaucoma_17601060,the long-acting eye drops seem to be an efficacious formulation for clinical use in Japanese glaucoma patients.,Claim
3717,AbstRCT_glaucoma_17601060,"Because the efficacy of both drugs was equivalent, with an identical safety profile,",Claim
3718,AbstRCT_glaucoma_17601060,"In the currently-prescribed drug group, the reduction of intraocular pressure was -4.1 +/- 0.2, -4.4 +/- 0.3 and--4.6 +/- 0.2 mmHg at 2, 4, and 8 weeks(paired t test).",Premise
3719,AbstRCT_glaucoma_11558817,The diurnal intraocular pressure reduction was significant in both groups (P < 0.001).,Premise
3720,AbstRCT_glaucoma_11558817,The mean intraocular pressure reduction from baseline was 32% for the latanoprost plus timolol group and 20% for the dorzolamide plus timolol group.,Premise
3721,AbstRCT_glaucoma_11558817,The least square estimate of the mean diurnal intraocular pressure reduction after 3 months was -7.06 mm Hg in the latanoprost plus timolol group and -4.44 mm Hg in the dorzolamide plus timolol group (P < 0.001).,Premise
3722,AbstRCT_glaucoma_11558817,Drugs administered in both treatment groups were well tolerated.,Claim
3723,AbstRCT_glaucoma_11558817,This study clearly showed that the additive diurnal intraocular pressure-lowering effect of latanoprost is superior to that of dorzolamide in patients treated with timolol.,Claim
3724,AbstRCT_glaucoma_1841578,Fifteen eyes (88%) in the mitomycin group and seven (47%) in the fluorouracil group achieved an intraocular pressure of less than or equal to 20 mm Hg without antiglaucoma medication.,Premise
3725,AbstRCT_glaucoma_1841578,Corneal complications were less common in the group given mitomycin than in that given fluorouracil (12% vs 53%).,Premise
3726,AbstRCT_glaucoma_1841578,The incidence of other complications was similar between the two groups.,Claim
3727,AbstRCT_glaucoma_21792284,Both fixed brimonidine-timolol and timolol were well tolerated as agents adjunctive to latanoprost.,Claim
3728,AbstRCT_glaucoma_21792284,Fixed-combination brimonidine-timolol reduced IOP significantly more effectively than timolol when used as adjunctive therapy to latanoprost in patients with glaucoma and ocular hypertension.,Claim
3729,AbstRCT_glaucoma_21792284,Biomicroscopy findings were similar between the treatment groups after 12 weeks of treatment.,Premise
3730,AbstRCT_glaucoma_21792284,Adverse events occurred in 14.7% of fixed brimonidine-timolol patients and 12.7% of timolol patients.,Premise
3731,AbstRCT_glaucoma_21792284,Patients treated with fixed brimonidine-timolol adjunctive to latanoprost were significantly more likely than patients treated with adjunctive timolol to achieve an IOP <18 mmHg (P = 0.028) and a  20% reduction in IOP from baseline (P = 0.047) at both 8 am and 10 am in week 12.,Premise
3732,AbstRCT_glaucoma_21792284,"The mean additional reduction from latanoprost-treated baseline IOP was 8.3 mmHg (35.5%) with fixed brimonidine-timolol and 6.2 mmHg (27.0%) with timolol at 10 am, week 12 (P < 0.001).",Premise
3733,AbstRCT_glaucoma_21680022,Both latanoprost and timolol had favorable safety profiles over the duration of this 3-month trial.,Claim
3734,AbstRCT_glaucoma_21680022,"Mean IOP reductions for latanoprost and timolol at week 12 were 7.2 and 5.7 mmHg, respectively, with a difference of 1.5 mmHg (95% CI, -0.8 to 3.7; P=0.21).",Premise
3735,AbstRCT_glaucoma_21680022,Responder rates were 60% for latanoprost and 52% for timolol (P=0.33).,Premise
3736,AbstRCT_glaucoma_21680022,"Between-treatment differences in mean IOP reduction for PCG and non-PCG subgroups were 0.6 mmHg (95% CI, -2.3 to 3.4) and 2.6 mmHg (95% CI, -0.8 to 6.1), respectively.",Premise
3737,AbstRCT_glaucoma_21680022,Responder rates for latanoprost versus timolol were 50% versus 46% for the PCG group and 72% versus 57% for the non-PCG group.,Premise
3738,AbstRCT_glaucoma_21680022,"Latanoprost 0.005% is not inferior (i.e., is either more or similarly effective) to timolol and produces clinically relevant IOP reductions across pediatric patients with and without PCG.",Claim
3739,AbstRCT_glaucoma_21680022,Both therapies were well tolerated.,Claim
3740,AbstRCT_glaucoma_11336940,"After 1 month of treatment, latanoprost significantly reduced intraocular pressure (mean +/- SEM) by 6.1 +/- 0.5 mm Hg (P <.001) and unoprostone by 4.2 +/- 0.4 mm Hg (P <.001) adjusted from an overall baseline of 22.3 +/- 0.5 mm Hg and 23.2 +/- 0.4 mm Hg, respectively.",Premise
3741,AbstRCT_glaucoma_11336940,"The difference of 1.9 mm Hg between treatments was statistically significant in favor of latanoprost [P =.003, analysis of covariance (ANCOVA)].",Premise
3742,AbstRCT_glaucoma_11336940,Unadjusted analysis of responders using the percentage decrease in intraocular pressure showed that the proportion of responders in the latanoprost-treated group was greater than in the unoprostone-treated group.,Premise
3743,AbstRCT_glaucoma_11336940,Adverse ocular symptoms and findings were mild in both treatment groups.,Premise
3744,AbstRCT_glaucoma_11336940,Eye redness and ocular irritation were the most frequently reported events.,Premise
3745,AbstRCT_glaucoma_11336940,Latanoprost once daily was significantly more effective in reducing intraocular pressure compared with unoprostone twice daily after 1 month of treatment in patients with primary open-angle glaucoma and ocular hypertension.,Claim
3746,AbstRCT_glaucoma_11336940,Both drugs were well tolerated with few ocular adverse events.,Claim
3747,AbstRCT_glaucoma_10901475,For both treatments the diurnal IOP reduction after 6 months was statistically significant (P<0.001).,Premise
3748,AbstRCT_glaucoma_10901475,IOP (mean+/-SD) was reduced from 23.3+/-2.8 to 17.8+/-2.8 (-5.6) mmHg in the latanoprost 0.005% group and from 23.0+/-3.2 to 18.5+/-2.4 (-4.8) mmHg in pilocarpine 2% t.i.d.-treated eyes.,Premise
3749,AbstRCT_glaucoma_10901475,"The mean difference of -0.8 mmHg (per protocol, PP) and -1.6 mmHg (intend-to-treat, ITT) was statistically significant (P<0.04, PP; P<0.001, ITT) in favor of latanoprost 0.005%.",Premise
3750,AbstRCT_glaucoma_10901475,Two eyes treated with latanoprost showed an iris color change.,Premise
3751,AbstRCT_glaucoma_10901475,Thirty-six patients in the latanoprost group and 106 in the pilocarpine 2% group reported ocular adverse events (P<0.001).,Premise
3752,AbstRCT_glaucoma_10901475,From the data we conclude that the additivity of latanoprost 0.005% is at least as effective as pilocarpine 2% t.i.d. in reducing IOP when added to eyes currently on monotherapy with timolol 0.5% b.i.d.,Claim
3753,AbstRCT_glaucoma_10901475,Latanoprost was better tolerated than pilocarpine 2% eye drops in this study.,Claim
3754,AbstRCT_glaucoma_10901475,The increase in iris pigmentation requires further investigation.,Claim
3755,AbstRCT_glaucoma_23059481,The technique of releasable sutures for trabeculectomy used in this study did not demonstrate significant advantages over standard trabeculectomy.,Claim
3756,AbstRCT_glaucoma_23059481,"There was no difference in the occurrence of shallow chamber, choroidal detachment, macular edema, additional surgery, or hyphema (P=0.56 to 1.0).",Premise
3757,AbstRCT_glaucoma_23059481,The incidence of transient hypotony was higher in S group (20.4%) than the R group (9.1%) (P=0.046);,Premise
3758,AbstRCT_glaucoma_23059481,hypotony recovered in 80.8% (21/26) within 1 week.,Premise
3759,AbstRCT_glaucoma_23059481,"The IOP in the first week after trabeculectomy was significantly higher in the R group: day 1, 17.3 ± 8.6 versus 12.7 ± 6.0 mm Hg (P<0.001); day 3, 18.0 ± 7.3 versus 12.9 ± 6.3 mm Hg (P<0.001); day 7, 14.8 ± 6.3 versus 12.0 ± 4.9 mm Hg (P=0.001),",Premise
3760,AbstRCT_glaucoma_23059481,no difference was observed after the second week (P=0.659 to 0.753).,Premise
3761,AbstRCT_glaucoma_23059481,Releasable sutures were associated with some decrease in visual acuity and increase in postoperative complaints.,Claim
3762,AbstRCT_glaucoma_22986111,"Trabeculectomy is more effective than phacoemulsification in reducing dependence on glaucoma drugs, but is associated with more complications.",Claim
3763,AbstRCT_glaucoma_22986111,Both phacoemulsification and trabeculectomy are effective in reducing IOP in medically uncontrolled CACG eyes without cataract.,Claim
3764,AbstRCT_glaucoma_22986111,Eight (33%) of 24 trabeculectomy eyes demonstrated cataract during follow-up.,Premise
3765,AbstRCT_glaucoma_22986111,trabeculectomy was associated with significantly more surgical complications than phacoemulsification (46% vs 4%; P=0.001).,Premise
3766,AbstRCT_glaucoma_22986111,"Over first 24 months, trabeculectomy-treated eyes required on average 1.1 fewer drugs than phacoemulsification-treated eyes (P<0.001).",Premise
3767,AbstRCT_glaucoma_22986111,Phacoemulsification and trabeculectomy resulted in significant and comparable IOP reduction at 24 months after surgery (reduction of 8.4 mmHg or 34% for phacoemulsification vs 8.9 mmHg or 36% for trabeculectomy; P=0.76).,Premise
3768,AbstRCT_glaucoma_12169965,"In eyes with open-angle glaucoma, viscocanalostomy is less effective in reducing intraocular pressure than standard filtering surgery.",Claim
3769,AbstRCT_glaucoma_12169965,"One day after surgery, mean (SD) intraocular pressure was 15.9 (5.2) for the trabeculectomy group (P <0.001) and 15.7 (3.6) for the viscocanalostomy group (P <0.001), respectively.",Premise
3770,AbstRCT_glaucoma_12169965,"The success rate, defined as an intraocular pressure lower than 22 mm Hg without medication, was 56.7% in the trabeculectomy group and 30% in the viscocanalostomy group at 12 months postoperatively (P = 0.041).",Premise
3771,AbstRCT_glaucoma_12169965,The number of postoperative complications was lower in the viscocanalostomy group than in the trabeculectomy group.,Premise
3772,AbstRCT_glaucoma_12169965,postoperative complications are more frequent after filtering surgery.,Claim
3773,AbstRCT_glaucoma_21631670,Scleral flap size had no significant effect on medium-term intraocular pressure control and complication profile.,Claim
